# Scalar ASCII output created by CarpetIOScalar
# created on DESKTOP-32SDILR. by acastoldi on Jun 14 2024 at 16:52:33+0200
# parameter filename: "TOV_lev3_r12_r10_res.par"
# Build ID: build-sim-DESKTOP-32SDILR.-acastoldi-2024.05.17-07.33.06-127188
# Simulation ID: run-TOV_lev3_r12_r10_res-DESKTOP-32SDILR.-acastoldi-2024.06.14-14.52.28-523
# Run ID: run-TOV_lev3_r12_r10_res-DESKTOP-32SDILR.-acastoldi-2024.06.14-14.52.28-523
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
316928 232.125 381.348743108214 382.012903096847 2195.90129613876 2191.30130910873 2131.25644230843 0 64.6556220054626 4333 425293.677380702 425293.677380702 931946592 931946592 307614.539907415 307614.539907415 674076144 674076144 1068.97913608662 2629570.10384987 15177.3102090233 2614392.79364084 69108 169988400 981360 169007040 0 0 0 0 2191.35265827179 1718378944.39285 933851
317440 232.5 381.350555615563 382.008868132985 2199.43093109131 2194.83094406128 2134.62369918823 0 64.8726689815521 4340 425295.698753342 425295.698753342 933452160 933452160 307616.001964454 307616.001964454 675165120 675165120 1069.10907880809 2633269.11192915 15164.2644060123 2618104.84752314 69368 171053307 982971 170070336 0 0 0 0 2194.87425756454 1718378947.92248 935359
317952 232.875 381.375766391827 382.005078004489 2202.82565808296 2198.22567105293 2137.93051624298 0 64.9052777290344 4347 425323.814707415 425323.814707415 934957728 934957728 307636.338209116 307636.338209116 676254096 676254096 1069.2633998875 2635862.21017573 15167.7917959889 2620694.41837974 69394 171054876 984540 170070336 0 0 0 0 2198.26122665405 1718378951.31721 936867
318464 233.25 381.387800775255 382.001324683582 2206.29599905014 2201.69601202011 2141.29726910591 0 65.033833026886 4354 425337.235879703 425337.235879703 936463296 936463296 307646.045731137 307646.045731137 677343072 677343072 1069.06704268872 2631952.11886119 15168.4348424339 2616783.68401875 69528 171083556 986148 170097408 0 0 0 0 2201.72345066071 1718378954.78755 938375
318976 233.625 381.405296709368 381.997694084822 2209.73454403877 2205.13455700874 2144.67654466629 0 65.0679063796997 4361 425356.747967503 425356.747967503 937968864 937968864 307660.158806949 307660.158806949 678432048 678432048 1069.04609226913 2629729.25159399 15179.0096456254 2614550.24194836 69554 171085149 987741 170097408 0 0 0 0 2205.15220785141 1718378958.22609 939883
319488 234 381.409009802218 381.994111139536 2213.25258398056 2208.65259695053 2148.03318238258 0 65.2808694839478 4368 425360.888940671 425360.888940671 939474432 939474432 307663.153969171 307663.153969171 679521024 679521024 1069.19104271823 2633443.8034054 15166.2385082461 2618277.56489715 69814 172150043 989339 171160704 0 0 0 0 2208.66477179527 1718378961.74413 941391
320000 234.375 381.434990697651 381.990740791167 2216.64141106606 2212.04142403603 2151.33860373497 0 65.313428401947 4375 425389.863759023 425389.863759023 940980000 940980000 307684.111429604 307684.111429604 680610000 680610000 1069.41803659269 2636201.26049394 15169.9297547418 2621031.3307392 69840 172151567 990863 171160704 0 0 0 0 2212.04596567154 1718378965.13296 942899
320512 234.75 381.448645606461 381.987433326559 2220.10136508942 2215.50137805939 2154.69696593285 0 65.4386484622955 4382 425405.092198835 425405.092198835 942485568 942485568 307695.126146623 307695.126146623 681698976 681698976 1069.25529325002 2632395.34679991 15171.0284445036 2617224.31835541 69974 172180248 992472 171187776 0 0 0 0 2215.49818468094 1718378968.59292 944407
321024 235.125 381.474473601727 381.98432803135 2223.49026298523 2218.8902759552 2158.02753543854 0 65.4731025695801 4389 425433.896497485 425433.896497485 943991136 943991136 307715.960270307 307715.960270307 682787952 682787952 1069.24967264883 2630223.69297384 15181.7841578803 2615041.90881596 70000 172181841 994065 171187776 0 0 0 0 2218.87957715988 1718378971.98181 945915
321536 235.5 381.458798333954 381.981071984043 2227.12048912048 2222.52050209045 2161.49452257156 0 65.6878597736359 4396 425416.414881521 425416.414881521 945496704 945496704 307703.315832974 307703.315832974 683876928 683876928 1069.36329764663 2633840.3087923 15168.5689727398 2618671.73981956 70260 173246741 995669 172251072 0 0 0 0 2222.50188684464 1718378975.61204 947423
322048 235.875 381.441759402186 381.977751382134 2230.75897216797 2226.15898513794 2165.04931855202 0 65.7198464870453 4403 425397.412458985 425397.412458985 947002272 947002272 307689.571397596 307689.571397596 684965904 684965904 1069.58408897986 2636569.74989658 15173.0064782744 2621396.7434183 70286 173248309 997237 172251072 0 0 0 0 2226.13296055794 1718378979.25052 948931
322560 236.25 381.459066061106 381.974596697441 2234.19701504707 2229.59702801704 2168.38780927658 0 65.8460781574249 4410 425416.713460361 425416.713460361 948507840 948507840 307703.531794785 307703.531794785 686054880 686054880 1069.45524073711 2632868.39540752 15174.5639277683 2617693.83147975 70420 173276991 998847 172278144 0 0 0 0 2229.56337451935 1718378982.68857 950439
323072 236.625 381.478923790199 381.971561360405 2237.61981296539 2233.01982593536 2171.74855685234 0 65.881251335144 4417 425438.859505898 425438.859505898 950013408 950013408 307719.550009893 307719.550009893 687143856 687143856 1069.38905004488 2630561.05538065 15184.4227516075 2615376.63262904 70446 173278585 1000441 172278144 0 0 0 0 2232.97848248482 1718378986.11136 951947
323584 237 381.483998599988 381.968578534239 2241.1289191246 2236.52893209457 2175.09680485725 0 66.0950751304626 4424 425444.519114213 425444.519114213 951518976 951518976 307723.643599571 307723.643599571 688232832 688232832 1069.54018940026 2634249.43953385 15171.8298151688 2619077.60971868 70706 174343476 1002036 173341440 0 0 0 0 2236.47981524467 1718378989.62047 953455
324096 237.375 381.499583363689 381.96565797821 2244.57622098923 2239.9762339592 2178.45929288864 0 66.1268451213837 4431 425461.899796817 425461.899796817 953024544 953024544 307736.215031894 307736.215031894 689321808 689321808 1069.74116965022 2636915.85511601 15175.1756898565 2621740.67942615 70732 174345000 1003560 173341440 0 0 0 0 2239.91951560974 1718378993.06777 954963
324608 237.75 381.493088252279 381.962717708497 2248.15308499336 2243.55309796333 2181.9349219799 0 66.2549962997437 4438 425454.656217635 425454.656217635 954530112 954530112 307730.975757492 307730.975757492 690410784 690410784 1069.58569638371 2633169.81421792 15176.3195212128 2617993.49469671 70866 174373678 1005166 173368512 0 0 0 0 2243.48843836784 1718378996.64464 956471
325120 238.125 381.511251331297 381.959952967491 2251.58483219147 2246.98484516144 2185.30548286438 0 66.2896795272827 4445 425474.912329154 425474.912329154 956035680 956035680 307745.626985 307745.626985 691499760 691499760 1069.53373440902 2630910.67987802 15186.2685771516 2615724.41130086 70892 174375272 1006760 173368512 0 0 0 0 2246.91267156601 1718379000.07638 957979
325632 238.5 381.508100626053 381.957159622042 2255.14197707176 2250.54199004173 2188.69966602325 0 66.5051763057709 4452 425471.398550642 425471.398550642 957541248 957541248 307743.085472116 307743.085472116 692588736 692588736 1069.64972889209 2634492.10657659 15173.2229672743 2619318.88360931 71152 175440169 1008361 174431808 0 0 0 0 2250.46184635162 1718379003.63353 959487
326144 238.875 381.532471803159 381.954552322328 2258.53658103943 2253.9365940094 2192.00983262062 0 66.5370545387268 4459 425498.578153881 425498.578153881 959046816 959046816 307762.74445505 307762.74445505 693677712 693677712 1069.85538436263 2637157.56699151 15177.5041468063 2621980.0628447 71178 175441742 1009934 174431808 0 0 0 0 2253.8489048481 1718379007.02813 960995
326656 239.25 381.534601469701 381.951893799323 2262.0623421669 2257.46235513687 2195.42974734306 0 66.6690113544464 4466 425500.95323373 425500.95323373 960552384 960552384 307764.4623482 307764.4623482 694766688 694766688 1069.62666227285 2633251.96120428 15177.6019330138 2618074.35927127 71312 175470422 1011542 174458880 0 0 0 0 2257.36669158936 1718379010.55389 962503
327168 239.625 381.554978699709 381.94940721747 2265.47993397713 2260.8799469471 2198.78637480736 0 66.7036855220795 4473 425523.678645159 425523.678645159 962057952 962057952 307780.899618144 307780.899618144 695855664 695855664 1069.57854533477 2631015.45613024 15187.4485723822 2615828.00755786 71338 175472009 1013129 174458880 0 0 0 0 2260.77704668045 1718379013.97148 964011
327680 240 381.550520948512 381.946950076402 2269.04454302788 2264.44455599785 2202.18660831451 0 66.9206113815308 4480 425518.707202525 425518.707202525 963563520 963563520 307777.303778094 307777.303778094 696944640 696944640 1069.67109149582 2634518.8309383 15174.264720403 2619344.5662179 71598 176536901 1014725 175522176 0 0 0 0 2264.30719590187 1718379017.53609 965519
328192 240.375 381.566051795941 381.944533561045 2272.49042415619 2267.89043712616 2205.54780983925 0 66.9523494243622 4487 425536.027755786 425536.027755786 965069088 965069088 307789.831718916 307789.831718916 698033616 698033616 1069.87157180499 2637157.22490578 15177.5219771016 2621979.70292867 71624 176538421 1016245 175522176 0 0 0 0 2267.7721259594 1718379020.98198 967027
328704 240.75 381.582250564696 381.942279416068 2275.93204903603 2271.332062006 2208.88866591454 0 67.0788850784302 4494 425554.093198658 425554.093198658 966574656 966574656 307802.898437734 307802.898437734 699122592 699122592 1069.72525342342 2633475.32268856 15178.8133685903 2618296.50931997 71758 176567108 1017860 175549248 0 0 0 0 2271.20581865311 1718379024.4236 968535
329216 241.125 381.60379511344 381.940132019265 2279.34151506424 2274.74152803421 2212.23800826073 0 67.1144251823425 4501 425578.120445446 425578.120445446 968080224 968080224 307820.27732404 307820.27732404 700211568 700211568 1069.69074224661 2631285.3889591 15188.9081294131 2616096.48082968 71784 176568698 1019450 175549248 0 0 0 0 2274.60759735107 1718379027.83307 970043
329728 241.5 381.608270442762 381.938056696788 2282.85249710083 2278.2525100708 2215.5885283947 0 67.3246419429779 4508 425583.111491829 425583.111491829 969585792 969585792 307823.887343465 307823.887343465 701300544 701300544 1069.84469373781 2634919.99370898 15176.6245679011 2619743.36914108 72044 177633599 1021055 176612544 0 0 0 0 2278.11086535454 1718379031.34405 971551
330240 241.875 381.626594939182 381.936057829405 2286.28059196472 2281.68060493469 2218.93427324295 0 67.3576686382294 4515 425603.547621774 425603.547621774 971091360 971091360 307838.668778141 307838.668778141 702389520 702389520 1070.08076117311 2637634.04402051 15181.2158319128 2622452.8281886 72070 177635168 1022624 176612544 0 0 0 0 2281.53124666214 1718379034.77214 973059
330752 242.25 381.637268096342 381.93416400399 2289.75417113304 2285.15418410301 2222.30096530914 0 67.4924244880676 4522 425615.450706129 425615.450706129 972596928 972596928 307847.278268506 307847.278268506 703478496 703478496 1069.83795830846 2633734.56947035 15181.1316822127 2618553.43778814 72204 177663853 1024237 176639616 0 0 0 0 2284.99675154686 1718379038.24572 974567
331264 242.625 381.661330258431 381.932393806514 2293.14726901054 2288.54728198051 2225.62463903427 0 67.5333051681519 4529 425642.285684834 425642.285684834 974102496 974102496 307866.687984819 307866.687984819 704567472 704567472 1069.65620304452 2631195.2165138 15189.0558818636 2616006.16063194 72230 177665446 1025830 176639616 0 0 0 0 2288.38216924667 1718379041.63882 976075
331776 243 381.666515599278 381.930701457483 2296.6532959938 2292.05330896378 2228.96976184845 0 67.7455253601074 4536 425648.068561314 425648.068561314 975608064 975608064 307870.870734252 307870.870734252 705656448 705656448 1069.80229260042 2634790.42948643 15176.8670618464 2619613.56242458 72490 178730343 1027431 177702912 0 0 0 0 2291.88038372993 1718379045.14485 977583
332288 243.375 381.683422087469 381.92906841529 2300.08873319626 2295.48874616623 2232.32092428207 0 67.7791819572449 4543 425666.923278064 425666.923278064 977113632 977113632 307884.508334166 307884.508334166 706745424 706745424 1070.0065585981 2637412.17052378 15180.2458495109 2622231.92467426 72516 178731867 1028955 177702912 0 0 0 0 2295.30842208862 1718379048.58028 979091
332800 243.75 381.499124186023 381.926071781715 2304.73632907867 2300.13634204865 2236.86466526985 0 67.9091377258301 4550 425461.387705557 425461.387705557 978619200 978619200 307735.844636739 307735.844636739 707834400 707834400 1069.8131727627 2633654.88583712 15180.8124654529 2618474.07337166 72650 178760552 1030568 177729984 0 0 0 0 2299.94834780693 1718379053.22788 980599
333312 244.125 381.514917616313 381.923497976388 2308.17963600159 2303.57964897156 2240.24558806419 0 67.9444167613983 4557 425479.001100561 425479.001100561 980124768 980124768 307748.584389735 307748.584389735 708923376 708923376 1069.74340859201 2631403.87519295 15190.2180325102 2616213.65716044 72676 178762140 1032156 177729984 0 0 0 0 2303.38418889046 1718379056.67119 982107
333824 244.5 381.519053863433 381.921010342794 2311.69314813614 2307.09316110611 2243.59985399246 0 68.1557247638702 4564 425483.613990416 425483.613990416 981630336 981630336 307751.920888878 307751.920888878 710012352 710012352 1069.91445951019 2635040.92813319 15178.3668714752 2619862.56126171 72936 179827042 1033762 178793280 0 0 0 0 2306.89000821114 1718379060.1847 983615
334336 244.875 381.533320534935 381.918605186064 2315.1452331543 2310.54524612427 2246.96304726601 0 68.1921300888062 4571 425499.524689734 425499.524689734 983135904 983135904 307763.429083593 307763.429083593 711101328 711101328 1070.0448958843 2637468.8293894 15181.5314589052 2622287.2979305 72962 179828612 1035332 178793280 0 0 0 0 2310.33445358276 1718379063.63678 985123
334848 245.25 381.548640663249 381.916305810564 2318.59067106247 2313.99068403244 2250.30818104744 0 68.3197326660156 4578 425516.610241546 425516.610241546 984641472 984641472 307775.787048076 307775.787048076 712190304 712190304 1069.90825882184 2633871.09873136 15182.7650071315 2618688.33372423 73096 179857290 1036938 178820352 0 0 0 0 2313.77194643021 1718379067.08222 986631
335360 245.625 381.570660026376 381.914151400675 2321.99514508247 2317.39515805244 2253.64980006218 0 68.3567144870758 4585 425541.167018216 425541.167018216 986147040 986147040 307793.548942876 307793.548942876 713279280 713279280 1069.83145638212 2631615.39306874 15192.1100067852 2616423.28306195 73122 179858886 1038534 178820352 0 0 0 0 2317.1690223217 1718379070.4867 988139
335872 246 381.572589803886 381.912037683418 2325.52141499519 2320.92142796516 2257.0101776123 0 68.5742874145508 4592 425543.319174708 425543.319174708 987652608 987652608 307795.10559576 307795.10559576 714368256 714368256 1069.89747667741 2634974.52237066 15178.8967726297 2619795.62559803 73382 180923781 1040133 179883648 0 0 0 0 2320.68732023239 1718379074.01297 989647
336384 246.375 381.590713906173 381.909996740329 2328.94900202751 2324.34901499748 2260.35237956047 0 68.6068155765533 4599 425563.531817992 425563.531817992 989158176 989158176 307809.725382733 307809.725382733 715457232 715457232 1070.0818401849 2637521.76846506 15182.044866719 2622339.72359834 73408 180925310 1041662 179883648 0 0 0 0 2324.10744786263 1718379077.44055 991155
336896 246.75 381.603147904365 381.908059886254 2332.41097307205 2327.81098604202 2263.71360039711 0 68.734578371048 4606 425577.398654873 425577.398654873 990663744 990663744 307819.755253558 307819.755253558 716546208 716546208 1069.93902587501 2633928.67811961 15183.288084909 2618745.3900347 73542 180953992 1043272 179910720 0 0 0 0 2327.56150007248 1718379080.90252 992663
337408 247.125 381.629124366258 381.906262782605 2335.78999114037 2331.19000411034 2267.0315310955 0 68.770122051239 4613 425606.368528783 425606.368528783 992169312 992169312 307840.709137681 307840.709137681 717635184 717635184 1069.89016263604 2631754.05443835 15192.8358971163 2616561.21854124 73568 180955580 1044860 179910720 0 0 0 0 2330.93286538124 1718379084.28154 994171
337920 247.5 381.627386806341 381.904494271421 2339.33808708191 2334.73810005188 2270.41584086418 0 68.9889924526215 4620 425604.430740184 425604.430740184 993674880 993674880 307839.307536905 307839.307536905 718724160 718724160 1069.98834261777 2635173.15477865 15180.0769332862 2619993.07784536 73828 182020475 1046459 180974016 0 0 0 0 2334.47257828712 1718379087.82964 995679
338432 247.875 381.637466681526 381.90273927551 2342.81381011009 2338.21382308006 2273.80302095413 0 69.0220437049866 4627 425615.672175386 425615.672175386 995180448 995180448 307847.438457023 307847.438457023 719813136 719813136 1070.1225258141 2637585.03889359 15183.2635565436 2622401.77533704 73854 182022048 1048032 180974016 0 0 0 0 2337.94088172913 1718379091.30536 997187
338944 248.25 381.639732887683 381.901017978917 2346.33729314804 2341.73730611801 2277.22246742249 0 69.1512682437897 4634 425618.199529069 425618.199529069 996686016 996686016 307849.266489702 307849.266489702 720902112 720902112 1069.92963121453 2633888.09982472 15183.7321295881 2618704.36769513 73988 182050729 1049641 181001088 0 0 0 0 2341.45649075508 1718379094.82884 998695
339456 248.625 381.665244107074 381.899460489269 2349.71789813042 2345.11791110039 2280.54220485687 0 69.1875042915344 4641 425646.650547999 425646.650547999 998191584 998191584 307869.845086477 307869.845086477 721991088 721991088 1069.88447094183 2631735.05583968 15193.3280356722 2616541.72780401 74014 182052322 1051234 181001088 0 0 0 0 2344.82976770401 1718379098.20945 1000203
339968 249 381.669162128123 381.897982000061 2353.2309191227 2348.63093209267 2283.89243674278 0 69.4006812572479 4648 425651.02006438 425651.02006438 999697152 999697152 307873.005553803 307873.005553803 723080064 723080064 1069.99745961404 2635171.59200086 15180.9350864151 2619990.65691445 74274 183117216 1052832 182064384 0 0 0 0 2348.33477902412 1718379101.72247 1001711
340480 249.375 381.692616173346 381.896587628129 2356.62347912788 2352.02349209785 2287.20061421394 0 69.4327862262726 4655 425677.176849535 425677.176849535 1001202720 1001202720 307891.924733323 307891.924733323 724169040 724169040 1070.19495798827 2637726.30569196 15184.2336283118 2622542.07206365 74300 183118738 1054354 182064384 0 0 0 0 2351.71997976303 1718379105.11503 1003219
340992 249.75 381.699170359685 381.895271598132 2360.11990904808 2355.51992201805 2290.5956568718 0 69.5619769096375 4662 425684.486311178 425684.486311178 1002708288 1002708288 307897.211660451 307897.211660451 725258016 725258016 1070.04387204867 2634151.52651537 15185.362905063 2618966.16361031 74434 183147428 1055972 182091456 0 0 0 0 2355.2083261013 1718379108.61146 1004727
341504 250.125 381.719051738639 381.894054930434 2363.53385710716 2358.93387007713 2293.94740653038 0 69.5987145900726 4669 425706.65873188 425706.65873188 1004213856 1004213856 307913.248952693 307913.248952693 726346992 726346992 1069.9784136546 2631960.66880739 15194.6965427317 2616765.97226466 74460 183149025 1057569 182091456 0 0 0 0 2358.61489248276 1718379112.02541 1006235
342016 250.5 381.578274581597 381.892271991663 2367.94208502769 2363.34209799767 2298.20257592201 0 69.8001563549042 4676 425549.659040937 425549.659040937 1005719424 1005719424 307799.691215384 307799.691215384 727435968 727435968 1070.23982470101 2635744.13352191 15184.4774014005 2620559.65612051 74720 184213926 1059174 183154752 0 0 0 0 2363.00046062469 1718379116.43364 1007743
342528 250.875 381.439096905914 381.889149348291 2372.34363818169 2367.74365115166 2302.51999282837 0 69.8345065116882 4683 425394.443148477 425394.443148477 1007224992 1007224992 307687.423697937 307687.423697937 728524944 728524944 1070.43967157251 2638293.59048565 15188.6083093142 2623104.98217634 74746 184215500 1060748 183154752 0 0 0 0 2367.40945672989 1718379120.83519 1009251
343040 251.25 381.434952343029 381.886299693023 2375.90863204002 2371.30864500999 2305.98116803169 0 69.9631195068359 4690 425389.820984585 425389.820984585 1008730560 1008730560 307684.080490891 307684.080490891 729613920 729613920 1070.25188259485 2634646.88177523 15189.2109210975 2619457.67085414 74880 184244187 1062363 183181824 0 0 0 0 2370.96681427956 1718379124.40018 1010759
343552 251.625 381.336892965594 381.882495982248 2380.05858206749 2375.45859503746 2310.07033967972 0 69.9993553161621 4697 425280.461680314 425280.461680314 1010236128 1010236128 307604.981003037 307604.981003037 730702896 730702896 1070.2083299221 2632521.5738264 15198.7528720375 2617322.82095436 74906 184245782 1063958 183181824 0 0 0 0 2375.10935926437 1718379128.55013 1012267
344064 252 381.174452920111 381.877554362789 2384.61258506775 2380.01259803772 2314.44807076454 0 70.2211358547211 4704 425099.302765945 425099.302765945 1011741696 1011741696 307473.948920838 307473.948920838 731791872 731791872 1070.11358584389 2635409.97662899 15183.5868968782 2620226.38973211 75166 185310678 1065558 184245120 0 0 0 0 2379.48792767525 1718379133.10414 1013775
344576 252.375 381.052285160541 381.871654462614 2388.91845297813 2384.3184659481 2318.67625117302 0 70.2540256977081 4711 424963.056936729 424963.056936729 1013247264 1013247264 307375.402433322 307375.402433322 732880848 732880848 1070.41063730615 2638185.85177816 15188.3479245139 2622997.50385365 75192 185312207 1067087 184245120 0 0 0 0 2383.95385432243 1718379137.41 1015283
345088 252.75 380.894187967236 381.864113745162 2393.4523999691 2388.85241293907 2323.10638928413 0 70.3973157405853 4718 424786.741325523 424786.741325523 1014752832 1014752832 307247.873508007 307247.873508007 733969824 733969824 1070.22415723268 2634561.32331332 15188.9067993494 2619372.41651397 75326 185340891 1068699 184272192 0 0 0 0 2388.46107721329 1718379141.94395 1016791
345600 253.125 380.876546406011 381.857994612089 2397.10750317574 2392.50751614571 2326.67218542099 0 70.4465546607971 4725 424767.066829189 424767.066829189 1016258400 1016258400 307233.642962246 307233.642962246 735058800 735058800 1069.7474278793 2631382.47839469 15192.2222275757 2616190.25616712 75352 185342486 1070294 184272192 0 0 0 0 2392.12743639946 1718379145.59905 1018299
346112 253.5 380.735116642159 381.849561589096 2401.54200816154 2396.94202113152 2330.93458986282 0 70.675008058548 4732 424609.339327928 424609.339327928 1017763968 1017763968 307119.558800379 307119.558800379 736147776 736147776 1069.7176276925 2634411.07863547 15178.0793834719 2619232.99925199 75612 186407389 1071901 185335488 0 0 0 0 2396.53518152237 1718379150.03356 1019807
346624 253.875 380.6442626732 381.841145722927 2405.6607401371 2401.06075310707 2334.96138954163 0 70.7107577323914 4739 424508.015751381 424508.015751381 1019269536 1019269536 307046.271547267 307046.271547267 737236752 737236752 1069.79766239666 2636640.0034788 15180.4506117868 2621459.55286701 75638 186408961 1073473 185335488 0 0 0 0 2400.66524481773 1718379154.15229 1021315
347136 254.25 380.581737446186 381.83286097164 2409.6024081707 2405.00242114067 2338.79331302643 0 70.8631362915039 4746 424438.285395096 424438.285395096 1020775104 1020775104 306995.835642369 306995.835642369 738325728 738325728 1069.5236232817 2632820.42540098 15179.7448874328 2617640.68051354 75772 186437644 1075084 185362560 0 0 0 0 2404.58565020561 1718379158.09396 1022823
347648 254.625 380.528781964514 381.824203902433 2413.48479008675 2408.88480305672 2342.58477497101 0 70.911187171936 4753 424379.227559073 424379.227559073 1022280672 1022280672 306953.119161917 306953.119161917 739414704 739414704 1069.02657039315 2629604.75672191 15182.7471156781 2614422.00960624 75798 186439241 1076681 185362560 0 0 0 0 2408.47390437126 1718379161.97634 1024331
348160 255 380.484598741028 381.815606323178 2417.31262516975 2412.71263813972 2346.24581408501 0 71.1503922939301 4760 424329.952857283 424329.952857283 1023786240 1023786240 306917.478813785 306917.478813785 740503680 740503680 1069.07850289495 2632814.40582547 15169.8941256052 2617644.51169987 76058 187504141 1078285 186425856 0 0 0 0 2412.27510976791 1718379165.80418 1025839
348672 255.375 380.444030071692 381.806740343644 2421.11839008331 2416.51840305328 2349.93954467773 0 71.1911294460297 4767 424284.709234798 424284.709234798 1025291808 1025291808 306884.754141741 306884.754141741 741592656 741592656 1068.85689935675 2634286.15526973 15167.301377937 2619118.85389179 76084 187505670 1079814 186425856 0 0 0 0 2416.09213662148 1718379169.60994 1027347
349184 255.75 380.227942807009 381.793581966601 2426.04222297668 2421.44223594666 2354.75232315063 0 71.3267421722412 4774 424043.72103412 424043.72103412 1026797376 1026797376 306710.447589782 306710.447589782 742681632 742681632 1068.56651763963 2630447.60137925 15166.384054939 2615281.21732432 76218 187534356 1081428 186452928 0 0 0 0 2420.99260854721 1718379174.53377 1028855
349696 256.125 379.115058810317 381.747039390263 2436.71123814583 2432.1112511158 2365.35930657387 0 71.3655383586884 4781 422802.593231801 422802.593231801 1028302944 1028302944 305812.740950388 305812.740950388 743770608 743770608 1068.50646254909 2628320.26923987 15175.482655406 2613144.78658447 76244 187535952 1083024 186452928 0 0 0 0 2431.66933059692 1718379185.20279 1030363
350208 256.5 378.993132851012 381.727367255113 2441.05574297905 2436.45575594902 2369.48727560043 0 71.6405446529388 4788 422666.617066839 422666.617066839 1029808512 1029808512 305714.389510788 305714.389510788 744859584 744859584 1067.81663488345 2629683.74052722 15152.1897802161 2614531.550747 76504 188600858 1084634 187516224 0 0 0 0 2436.00506448746 1718379189.54729 1031871
350720 256.875 378.914123276663 381.708339636272 2445.12659502029 2440.52660799026 2373.46023845673 0 71.6770586967468 4795 422578.502780296 422578.502780296 1031314080 1031314080 305650.656525428 305650.656525428 745948560 745948560 1067.80927159484 2631670.11752174 15153.3446385925 2616516.77288314 76530 188602434 1086210 187516224 0 0 0 0 2440.06791472435 1718379193.61815 1033379
351232 257.25 378.81447662272 381.688179471375 2449.33232212067 2444.73233509064 2377.54975032806 0 71.8247570991516 4802 422467.373288826 422467.373288826 1032819648 1032819648 305570.276662743 305570.276662743 747037536 747037536 1067.44573350458 2627672.80817094 15151.4214779371 2612521.386693 76664 188631125 1087829 187543296 0 0 0 0 2444.26286959648 1718379197.82387 1034887
351744 257.625 378.746190941439 381.668548527237 2453.337485075 2448.73749804497 2381.48498511314 0 71.8645958900452 4809 422391.218669126 422391.218669126 1034325216 1034325216 305515.19409381 305515.19409381 748126512 748126512 1067.26975457657 2625273.9584586 15158.8462555689 2610115.11220303 76690 188632722 1089426 187543296 0 0 0 0 2448.26178431511 1718379201.82904 1036395
352256 258 378.654061666624 381.647782231163 2457.49854016304 2452.89855313301 2385.45955586433 0 72.1094703674316 4816 422288.472826145 422288.472826145 1035830784 1035830784 305440.878116647 305440.878116647 749215488 749215488 1067.0333673955 2627732.77334228 15142.0235948495 2612590.74974743 76950 189697615 1091023 188606592 0 0 0 0 2452.41414880753 1718379205.99009 1037903
352768 258.375 378.443265688701 381.621962076276 2462.43207001686 2457.83208298683 2390.29776144028 0 72.1544833183289 4823 422053.385656598 422053.385656598 1037336352 1037336352 305270.839775274 305270.839775274 750304464 750304464 1067.06505571174 2629801.58461767 15142.9607014295 2614658.62391624 76976 189699144 1092552 188606592 0 0 0 0 2457.33987498283 1718379210.92362 1039411
353280 258.75 378.045029125107 381.586340376756 2468.59217905998 2463.99219202995 2396.30145454407 0 72.3280832767487 4830 421609.258081355 421609.258081355 1038841920 1038841920 304949.602693735 304949.602693735 751393440 751393440 1066.11187695363 2624372.88145083 15132.5776207868 2609240.30383005 77110 189727830 1094166 188633664 0 0 0 0 2463.488707304 1718379217.08373 1040919
353792 259.125 377.57217720919 381.543721415075 2475.25343108177 2470.65344405174 2402.9005188942 0 72.3617060184479 4837 421081.916812212 421081.916812212 1040347488 1040347488 304568.177221152 304568.177221152 752482416 752482416 1066.05245964439 2622274.56039535 15141.5743592988 2607132.98603605 77136 189729426 1095762 188633664 0 0 0 0 2470.14618039131 1718379223.74498 1042427
354304 259.5 377.14644744332 381.498102900826 2481.62186098099 2477.02187395096 2409.10555934906 0 72.5867540836334 4844 420607.127840256 420607.127840256 1041853056 1041853056 304224.762778546 304224.762778546 753571392 753571392 1066.16027376057 2625560.09773356 15129.784273457 2610430.31346011 77396 190794331 1097371 189696960 0 0 0 0 2476.48778510094 1718379230.11341 1043935
354816 259.875 376.932731171328 381.460473411057 2486.60784316063 2482.0078561306 2413.99569940567 0 72.62335896492 4851 420368.783854929 420368.783854929 1043358624 1043358624 304052.368785206 304052.368785206 754660368 754660368 1066.18529623997 2627600.17999013 15131.380829463 2612468.79916067 77422 190795905 1098945 189696960 0 0 0 0 2481.48441433907 1718379235.09939 1045443
