# Scalar ASCII output created by CarpetIOScalar
# created on DESKTOP-32SDILR. by acastoldi on Jun 12 2024 at 15:46:38+0200
# parameter filename: "TOV_lev3_r12_r10.par"
# Build ID: build-sim-DESKTOP-32SDILR.-acastoldi-2024.05.17-07.33.06-127188
# Simulation ID: run-TOV_lev3_r12_r10-DESKTOP-32SDILR.-acastoldi-2024.06.12-13.46.32-2218
# Run ID: run-TOV_lev3_r12_r10-DESKTOP-32SDILR.-acastoldi-2024.06.12-13.46.32-2218
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
185344 181 806.9986659007 792.289720822476 813.074727058411 807.436279058456 776.235900640488 0 36.8764164447784 2534 365086.196453477 365086.196453477 294783840 294783840 246360.552726166 246360.552726166 198920448 198920448 1099.32926582853 1742562.84040493 15082.4022919926 1727480.43811294 40538 64201954 555826 63646128 0 0 0 0 810.560086965561 1718200805.76821 546295
185856 181.5 807.037222346323 792.343158231524 815.266531944275 809.628083944321 778.375690460205 0 36.8966655731201 2541 365103.639389476 365103.639389476 295598160 295598160 246372.323237885 246372.323237885 199469952 199469952 1099.45987590211 1740357.42794656 15101.9054482825 1725255.52249828 40564 64203465 557337 63646128 0 0 0 0 812.742866277695 1718200807.96001 547803
186368 182 807.039031965422 792.397534830664 817.495091915131 811.856643915176 780.437862634659 0 37.1746499538422 2548 365104.458061157 365104.458061157 296412480 296412480 246372.875678404 246372.875678404 200019456 200019456 1099.43459862149 1744056.37590553 15076.167615543 1728980.20828999 40824 64882826 558890 64323936 0 0 0 0 814.951377153397 1718200810.18857 549311
186880 182.5 807.228957785311 792.447207547892 819.53392791748 813.895479917526 782.333924531937 0 37.2061042785645 2555 365190.380502075 365190.380502075 297226800 297226800 246430.8562327 246430.8562327 200568960 200568960 1098.01065275905 1744196.64233725 15058.7351886557 1729137.9071486 40850 64884337 560401 64323936 0 0 0 0 816.995365381241 1718200812.22741 550819
187392 183 807.450285524586 792.49682704795 821.540072917938 815.901624917984 784.247089385986 0 37.3270149230957 2562 365290.509171323 365290.509171323 298041120 298041120 246498.423164946 246498.423164946 201118464 201118464 1097.90089508178 1740260.25416806 15062.8066407911 1725197.44752727 40984 64907482 561946 64345536 0 0 0 0 818.993191480637 1718200814.23355 552327
187904 183.5 807.321852327821 792.554789802574 823.899465084076 818.261017084122 786.559003829956 0 37.3458209037781 2569 365232.405993106 365232.405993106 298855440 298855440 246459.215078637 246459.215078637 201667968 201667968 1098.1653311922 1738296.14900213 15084.0129201097 1723212.13608203 41010 64908997 563461 64345536 0 0 0 0 821.345273733139 1718200816.59295 553835
188416 184 807.009442364979 792.616467601348 826.446687936783 820.808239936829 788.957638978958 0 37.5450618267059 2576 365091.071725917 365091.071725917 299669760 299669760 246363.842565181 246363.842565181 202217472 202217472 1098.66750811248 1742786.94222152 15065.7596205069 1727721.18260101 41270 65588352 565008 65023344 0 0 0 0 823.884375095367 1718200819.14017 555343
188928 184.5 806.973482430976 792.670185201273 828.713820934296 823.075372934341 791.156368732452 0 37.5626895427704 2583 365074.803451774 365074.803451774 300484080 300484080 246352.864716528 246352.864716528 202766976 202766976 1099.43560010637 1746381.85379308 15078.4722285344 1731303.38156454 41296 65589870 566526 65023344 0 0 0 0 826.144653081894 1718200821.4073 556851
189440 185 806.648706793454 792.729750628864 831.276664972305 825.638216972351 793.628583908081 0 37.6887583732605 2590 364927.874953358 364927.874953358 301298400 301298400 246253.717209906 246253.717209906 203316480 203316480 1099.39202291326 1742586.5315176 15083.6638667257 1727502.86765088 41430 65613023 568079 65044944 0 0 0 0 828.698670625687 1718200823.97015 558359
189952 185.5 806.632508835112 792.781319175525 833.524744033813 827.886296033859 795.8219871521 0 37.7086136341095 2597 364920.546997005 364920.546997005 302112720 302112720 246248.772297183 246248.772297183 203865984 203865984 1099.44214769357 1740305.60167932 15101.6808077542 1725203.92087156 41456 65614536 569592 65044944 0 0 0 0 830.939254760742 1718200826.21823 559867
190464 186 806.693543876832 792.831378617507 835.693436145782 830.054988145828 797.80971121788 0 37.9709315299988 2604 364948.159249879 364948.159249879 302927040 302927040 246267.405074719 246267.405074719 204415488 204415488 1098.99435916703 1743254.21076425 15070.6141248401 1728183.59663941 41716 66293892 571140 65722752 0 0 0 0 833.100124597549 1718200828.38692 561375
190976 186.5 806.867293923838 792.878819925532 837.745543003082 832.107095003128 799.756042003632 0 37.9956707954407 2611 365026.763771144 365026.763771144 303741360 303741360 246320.447489069 246320.447489069 204964992 204964992 1098.67197256957 1745092.49281686 15068.4000826512 1730024.09273421 41742 66295410 572658 65722752 0 0 0 0 835.143280982971 1718200830.43902 562883
191488 187 806.99215983423 792.927789598549 839.847295999527 834.208847999573 801.761304855347 0 38.1212275028229 2618 365083.253109006 365083.253109006 304555680 304555680 246358.566554194 246358.566554194 205514496 205514496 1098.46163230001 1741075.23548412 15071.1582593987 1726004.07722473 41876 66318560 574208 65744352 0 0 0 0 837.235793113708 1718200832.54078 564391
192000 187.5 807.101933655118 792.977122028845 841.964036941528 836.325588941574 803.824811935425 0 38.1453783512115 2625 365132.914785575 365132.914785575 305370000 305370000 246392.078306234 246392.078306234 206064000 206064000 1098.55404752705 1738888.40136072 15089.5567465752 1723798.84461414 41902 66320072 575720 65744352 0 0 0 0 839.345044374466 1718200834.65752 565899
192512 188 807.141304724059 793.02853940184 844.153335094452 838.514887094498 805.874543428421 0 38.334977388382 2632 365150.726257164 365150.726257164 306184320 306184320 246404.097506161 246404.097506161 206613504 206613504 1099.30324779145 1743694.12133852 15075.2929986579 1728618.82833986 42162 66999432 577272 66422160 0 0 0 0 841.526650428772 1718200836.84682 567407
193024 188.5 807.232231625092 793.078738591016 846.288726091385 840.650278091431 807.938444375992 0 38.3564705848694 2639 365191.861587192 365191.861587192 306998640 306998640 246431.855670508 246431.855670508 207163008 207163008 1099.96584413794 1747072.69420415 15086.460232384 1731986.23397177 42188 67000945 578785 66422160 0 0 0 0 843.654808759689 1718200838.98221 568915
193536 189 807.330151443022 793.128859397974 848.41633605957 842.777888059616 809.97646689415 0 38.4719774723053 2646 365236.160512823 365236.160512823 307812960 307812960 246461.748632526 246461.748632526 207712512 207712512 1099.95171466493 1743401.09513916 15091.7787337805 1728309.31640537 42322 67024095 580335 66443760 0 0 0 0 845.774325847626 1718200841.10982 570423
194048 189.5 807.629484193321 793.174503465457 850.332720994949 844.694272994995 811.847589254379 0 38.491471529007 2653 365371.578649058 365371.578649058 308627280 308627280 246553.128934537 246553.128934537 208262016 208262016 1100.2690671671 1741591.88155626 15113.1871892972 1726478.69436696 42348 67025608 581848 66443760 0 0 0 0 847.684131383896 1718200843.0262 571931
194560 190 807.715388157583 793.225918469323 852.471391916275 846.832943916321 813.842308282852 0 38.6849007606506 2660 365410.441602491 365410.441602491 309441600 309441600 246579.353696747 246579.353696747 208811520 208811520 1100.88037302561 1746146.44344394 15097.1481885066 1731049.29525544 42608 67704966 583398 67121568 0 0 0 0 849.814966917038 1718200845.16487 573439
195072 190.5 808.039861402985 793.271750336239 854.358953952789 848.720505952835 815.661806344986 0 38.7038428783417 2667 365557.23329871 365557.23329871 310255920 310255920 246678.408889103 246678.408889103 209361024 209361024 1101.63158360033 1749644.90112307 15109.614949555 1734535.28617352 42634 67706484 584916 67121568 0 0 0 0 851.695389509201 1718200847.05243 574947
195584 191 808.245847277222 793.321479720242 856.369698047638 850.731250047684 817.587024927139 0 38.8170254230499 2674 365650.421308215 365650.421308215 311070240 311070240 246741.29225679 246741.29225679 209910528 209910528 1101.72911153502 1746183.14187852 15116.4928260227 1731066.6490525 42768 67729633 586465 67143168 0 0 0 0 853.698536157608 1718200849.06318 576455
196096 191.5 808.187554578192 793.377785799583 858.658265113831 853.019817113876 819.827677965164 0 38.8384671211243 2681 365624.049691174 365624.049691174 311884560 311884560 246723.49666163 246723.49666163 210460032 210460032 1101.96633999313 1744267.44413331 15136.5468090839 1729130.89732422 42794 67731145 587977 67143168 0 0 0 0 855.976839780807 1718200851.35175 577963
196608 192 807.42576104022 793.450687337524 861.692383050919 856.053935050964 822.725380897522 0 39.0215611457825 2688 365279.414294596 365279.414294596 312698880 312698880 246490.936330358 246490.936330358 211009536 211009536 1102.77921382911 1749110.04782181 15123.5395958894 1733986.50822592 43054 68410504 589528 67820976 0 0 0 0 858.985777616501 1718200854.38586 579471
197120 192.5 807.62812856147 793.497752406915 863.706629991531 858.068181991577 824.672539710999 0 39.0397362709045 2695 365370.965361209 365370.965361209 313513200 313513200 246552.715087245 246552.715087245 211559040 211559040 1103.54819826512 1752616.86664998 15136.2308114213 1737480.63583856 43080 68412021 591045 67820976 0 0 0 0 861.013264894485 1718200856.40011 580979
197632 193 807.363575010256 793.556267272017 866.217277050018 860.578829050064 827.10567522049 0 39.1382322311401 2702 365251.28133464 365251.28133464 314327520 314327520 246471.952179131 246471.952179131 212108544 212108544 1103.8668318464 1749536.7307697 15145.9917847895 1734390.73898491 43214 68435168 592592 67842576 0 0 0 0 863.516014099121 1718200858.91076 582487
198144 193.5 807.747771878875 793.598603037895 868.036370038986 862.397922039032 828.886036634445 0 39.1564013957977 2709 365425.091998003 365425.091998003 315141840 315141840 246589.239799183 246589.239799183 212658048 212658048 1104.35841128712 1748042.9423894 15169.4238172469 1732873.51857216 43240 68436680 594104 67842576 0 0 0 0 865.32799243927 1718200860.72985 583995
198656 194 807.83130531824 793.649017663136 870.175382137299 864.536934137344 830.873050689697 0 39.4146058559418 2716 365462.882525972 365462.882525972 315956160 315956160 246614.740887552 246614.740887552 213207552 213207552 1104.71817830669 1752137.91303475 15150.2717031903 1736987.64133155 43500 69116031 595647 68520384 0 0 0 0 867.459055900574 1718200862.86886 585503
199168 194.5 807.805241789014 793.701897316672 872.431535959244 866.79308795929 832.983952760696 0 39.4524943828583 2723 365451.09138535 365451.09138535 316770480 316770480 246606.78421335 246606.78421335 213757056 213757056 1103.28685488653 1752130.76177871 15132.4859876836 1736998.27579103 43526 69117539 597155 68520384 0 0 0 0 869.708272695541 1718200865.12502 587011
199680 195 808.008935735922 793.749264842031 874.440721035004 868.802273035049 834.904278278351 0 39.5734095573425 2730 365543.242526931 365543.242526931 317584800 317584800 246668.967901462 246668.967901462 214306560 214306560 1103.28590431065 1748581.74331749 15137.7806972604 1733443.96262023 43660 69140685 598701 68541984 0 0 0 0 871.707693815231 1718200867.1342 588519
200192 195.5 808.264830612344 793.795724178457 876.392652988434 870.75420498848 836.806333780289 0 39.5922698974609 2737 365659.009369025 365659.009369025 318399120 318399120 246747.087489336 246747.087489336 214856064 214856064 1103.46202611866 1746613.08207138 15156.7261620157 1731456.35590937 43686 69142196 600212 68541984 0 0 0 0 873.652530670166 1718200869.08613 590027
200704 196 808.383738613941 793.846385437268 878.491235971451 872.852787971497 838.747717618942 0 39.8799755573273 2744 365712.803348947 365712.803348947 319213440 319213440 246783.387724064 246783.387724064 215405568 215405568 1103.67682123521 1750439.54042909 15135.9020272052 1735303.63840188 43946 69821555 601763 69219792 0 0 0 0 875.733895540237 1718200871.18472 591535
201216 196.5 808.65422337131 793.893359290777 880.425198078156 874.786750078201 840.532265424728 0 39.8988423347473 2751 365835.170653181 365835.170653181 320027760 320027760 246865.961310793 246865.961310793 215955072 215955072 1102.15010718754 1750256.15706399 15116.9382616997 1735139.21880229 43972 69823068 603276 69219792 0 0 0 0 877.668797016144 1718200873.11868 593043
201728 197 808.80315220124 793.944169073363 882.489629983902 876.851181983948 842.517416000366 0 40.0077681541443 2758 365902.546055841 365902.546055841 320842080 320842080 246911.426303995 246911.426303995 216504576 216504576 1102.41579358477 1747169.49701024 15125.932235053 1732043.56477519 44106 69846218 604826 69241392 0 0 0 0 879.724987268448 1718200875.18311 594551
202240 197.5 809.102503793033 793.991390345766 884.389899969101 878.751451969147 844.369278669357 0 40.0259854793549 2765 366037.972715968 366037.972715968 321656400 321656400 247002.812357937 247002.812357937 217054080 217054080 1102.6315576036 1745288.02231382 15145.1671742008 1730142.85513962 44132 69847728 606336 69241392 0 0 0 0 881.61834192276 1718200877.08338 596059
202752 198 809.288320933463 794.042472649944 886.412310123444 880.773862123489 846.239365339279 0 40.2625114917755 2772 366122.036390299 366122.036390299 322470720 322470720 247059.538614568 247059.538614568 217603584 217603584 1102.98112916697 1749290.73229655 15126.5983428613 1734164.13395369 44392 70527089 607889 69919200 0 0 0 0 883.63255739212 1718200879.10579 597567
203264 198.5 809.482632418998 794.093738304145 888.424528121948 882.786080121994 848.150822877884 0 40.279027223587 2779 366209.942906355 366209.942906355 323285040 323285040 247118.858024872 247118.858024872 218153088 218153088 1102.80391960076 1751226.60238456 15126.0976934767 1736100.50469108 44418 70528599 609399 69919200 0 0 0 0 885.638928890228 1718200881.11801 599075
203776 199 809.729175924374 794.144177160032 890.378705978394 884.740257978439 850.019181966782 0 40.3921482563019 2786 366321.479188187 366321.479188187 324099360 324099360 247194.122826193 247194.122826193 218702592 218702592 1102.88713977879 1747883.99337177 15132.5372376612 1732751.45613411 44552 70551751 610951 69940800 0 0 0 0 887.585062980652 1718200883.07219 600583
204288 199.5 809.91994003011 794.196433805935 892.39276099205 886.754312992096 851.986731290817 0 40.411230802536 2793 366407.780869622 366407.780869622 324913680 324913680 247252.359292392 247252.359292392 219252096 219252096 1103.15218618571 1746101.894239 15152.3177240381 1730949.57651496 44578 70553259 612459 69940800 0 0 0 0 889.592142820358 1718200885.08624 602091
204800 200 810.234612685533 794.246047259934 894.269948959351 888.631500959396 853.73184299469 0 40.6119124889374 2800 366550.138778935 366550.138778935 325728000 325728000 247348.422560639 247348.422560639 219801600 219801600 1104.04763456429 1750937.37881777 15141.2352746594 1735796.14354311 44838 71232613 614005 70618608 0 0 0 0 891.462507486343 1718200886.96343 603599
205312 200.5 810.4253930077 794.299228585134 896.281814098358 890.643366098404 855.643776655197 0 40.6440055370331 2807 366636.447796684 366636.447796684 326542320 326542320 247406.663977391 247406.663977391 220351104 220351104 1103.89189100837 1752887.5034783 15140.9870828678 1737746.51639543 44864 71234122 615514 70618608 0 0 0 0 893.467250585556 1718200888.9753 605107
205824 201 810.799504253141 794.348299750551 898.090893030167 892.452445030212 857.372667074203 0 40.7464339733124 2814 366805.695724121 366805.695724121 327356640 327356640 247520.872658399 247520.872658399 220900608 220900608 1104.12472411303 1749813.11997866 15149.3338797994 1734663.78609886 44998 71257271 617063 70640208 0 0 0 0 895.269191265106 1718200890.78437 606615
206336 201.5 811.230120481069 794.396605508834 899.836014986038 894.197566986084 859.076645374298 0 40.7647457122803 2821 367000.506505636 367000.506505636 328170960 328170960 247652.331180461 247652.331180461 221450112 221450112 1104.53131215829 1748274.585176 15171.0393435989 1733103.5458324 45024 71258785 618577 70640208 0 0 0 0 897.007529020309 1718200892.5295 608123
206848 202 811.524964997377 794.450129363564 901.72918009758 896.090732097626 860.815310001373 0 40.9942774772644 2828 367133.894164814 367133.894164814 328985280 328985280 247742.341314399 247742.341314399 221999616 221999616 1104.80870897107 1752100.51827012 15151.756569161 1736948.76170096 45284 71938141 620125 71318016 0 0 0 0 898.887226104736 1718200894.42266 609631
207360 202.5 811.828381747008 794.503993182878 903.611488103867 897.973040103912 862.606204509735 0 41.0101566314697 2835 367271.159902346 367271.159902346 329799600 329799600 247834.968379727 247834.968379727 222549120 222549120 1104.8820061443 1754394.37785758 15154.7055777206 1739239.67227986 45310 71939653 621637 71318016 0 0 0 0 900.768894910812 1718200896.30497 611139
207872 203 812.083030149138 794.560101685813 905.546428918839 899.907980918884 864.461928367615 0 41.1158792972565 2842 367386.36283947 367386.36283947 330613920 330613920 247912.707443929 247912.707443929 223098624 223098624 1105.13695897047 1751385.97365416 15163.3339006586 1736222.6397535 45444 71962802 623186 71339616 0 0 0 0 902.693788051605 1718200898.23991 612647
208384 203.5 812.503372268968 794.611637306701 907.29624414444 901.657796144485 866.167824983597 0 41.1345081329346 2849 367576.525614481 367576.525614481 331428240 331428240 248041.029486271 248041.029486271 223648128 223648128 1105.46432193744 1749741.35812433 15183.6616320656 1734557.69649227 45470 71964313 624697 71339616 0 0 0 0 904.439675569534 1718200899.98973 614155
208896 204 812.744628942234 794.669893650278 909.243312120438 903.604864120483 867.984656333923 0 41.3110699653625 2856 367685.670133467 367685.670133467 332242560 332242560 248114.680323485 248114.680323485 224197632 224197632 1106.38602081943 1754558.93121127 15173.5190608082 1739385.41215046 45730 72643672 626248 72017424 0 0 0 0 906.379810333252 1718200901.93679 615663
209408 204.5 813.076865596841 794.725743973247 911.087897062302 905.449449062347 869.765323638916 0 41.3278136253357 2863 367835.973996011 367835.973996011 333056880 333056880 248216.105529404 248216.105529404 224747136 224747136 1107.19145032985 1757997.28772188 15186.5662762632 1742810.72144561 45756 72645188 627764 72017424 0 0 0 0 908.217625141144 1718200903.78138 617171
209920 205 813.306920493023 794.7858091162 913.044965028763 907.406517028809 871.63871216774 0 41.4385566711426 2870 367940.050831044 367940.050831044 333871200 333871200 248286.33668811 248286.33668811 225296640 225296640 1107.3206782051 1754815.99950324 15193.5264973518 1739622.47300589 45890 72668340 629316 72039024 0 0 0 0 910.164873838425 1718200905.73845 618679
210432 205.5 813.59091942381 794.844473446305 914.940632104874 909.302184104919 873.489765405655 0 41.4562678337097 2877 368068.531947332 368068.531947332 334685520 334685520 248373.035881701 248373.035881701 225846144 225846144 1107.62460850705 1753151.15911363 15213.4575273401 1737937.70158629 45916 72669852 630828 72039024 0 0 0 0 912.054046154022 1718200907.63411 620187
210944 206 813.885457379305 794.903611703476 916.823177099228 911.184729099274 875.239488601685 0 41.636670589447 2884 368201.780918397 368201.780918397 335499840 335499840 248462.952428754 248462.952428754 226395648 226395648 1108.46347847962 1757811.40733387 15202.3551262738 1742609.0522076 46176 73349210 632378 72716832 0 0 0 0 913.929473161697 1718200909.51666 621695
211456 206.5 814.143198286399 794.964459501796 918.745628118515 913.107180118561 877.091910600662 0 41.6606187820435 2891 368318.382904767 368318.382904767 336314160 336314160 248541.635572872 248541.635572872 226945152 226945152 1109.09668459243 1760959.41421224 15212.9038597433 1745746.51035249 46202 73350722 633890 72716832 0 0 0 0 915.845040798187 1718200911.43911 623203
211968 207 814.468443076462 795.023802795335 920.591023921967 914.952575922012 878.851128816605 0 41.7702529430389 2898 368465.523647792 368465.523647792 337128480 337128480 248640.926302382 248640.926302382 227494656 227494656 1109.15468002824 1757692.24658582 15218.8691034443 1742473.37748237 46336 73373873 635441 72738432 0 0 0 0 917.683172941208 1718200913.2845 624711
212480 207.5 814.758158849297 795.085089834912 922.474925041199 916.836477041245 880.692430973053 0 41.7881057262421 2905 368596.591063422 368596.591063422 337942800 337942800 248729.370733513 248729.370733513 228044160 228044160 1109.50772647491 1756122.38178812 15239.4205803392 1740882.96120778 46362 73375390 636958 72738432 0 0 0 0 919.560528039932 1718200915.16841 626219
212992 208 814.778625378217 795.156618055341 924.661083936691 919.022635936737 882.731903791428 0 41.9967782497406 2912 368605.850121105 368605.850121105 338757120 338757120 248735.618755462 248735.618755462 228593664 228593664 1109.96684978724 1760154.09183565 15223.240659336 1744930.85117632 46622 74054747 638507 73416240 0 0 0 0 921.697526216507 1718200917.35456 627727
213504 208.5 815.109625131998 795.216930361956 926.496179103851 920.857731103897 884.488245010376 0 42.0128462314606 2919 368755.594409716 368755.594409716 339571440 339571440 248836.666360296 248836.666360296 229143168 229143168 1110.36167349264 1762906.18898829 15230.6228289235 1747675.56615937 46648 74056263 640023 73416240 0 0 0 0 923.567139148712 1718200919.18966 629235
214016 209 815.371795588124 795.280531990662 928.407673120499 922.769225120544 886.321096897125 0 42.1169562339783 2926 368874.200324067 368874.200324067 340385760 340385760 248916.701757142 248916.701757142 229692672 229692672 1110.61540743818 1759977.495125 15239.1346018736 1744738.36052312 46782 74079412 641572 73437840 0 0 0 0 925.473308324814 1718200921.10115 630743
214528 209.5 815.751296085885 795.340424082216 930.184941053391 924.546493053436 888.055960893631 0 42.1345112323761 2933 369045.886349254 369045.886349254 341200080 341200080 249032.555669099 249032.555669099 230242176 230242176 1110.96921460031 1758426.40194647 15259.5908460669 1743166.8111004 46808 74080926 643086 73437840 0 0 0 0 927.243969678879 1718200922.87842 632251
215040 210 815.816538998449 795.413060366339 932.31738114357 926.678933143616 890.037342071533 0 42.3720512390137 2940 369075.402242898 369075.402242898 342014400 342014400 249052.473025447 249052.473025447 230791680 230791680 1111.30455485023 1762234.72435904 15241.8260281649 1746992.89833087 47068 74760282 644634 74115648 0 0 0 0 929.368921279907 1718200925.01086 633759
215552 210.5 815.9151605426 795.484097339137 934.411483049393 928.773035049438 892.027112960815 0 42.3890371322632 2947 369120.018629472 369120.018629472 342828720 342828720 249082.580210445 249082.580210445 231341184 231341184 1111.02276385348 1763895.03592383 15239.8631535657 1748655.17277027 47094 74761796 646148 74115648 0 0 0 0 931.455089569092 1718200927.10496 635267
216064 211 816.197354364149 795.548553904708 936.295716047287 930.657268047333 893.834155321121 0 42.490113735199 2954 369247.683114341 369247.683114341 343643040 343643040 249168.728340288 249168.728340288 231890688 231890688 1111.31101148907 1761050.74145145 15248.8742506585 1745801.86720079 47228 74784947 647699 74137248 0 0 0 0 933.333217144012 1718200928.9892 636775
216576 211.5 816.549214509221 795.610905690286 938.09908413887 932.460636138916 895.596834421158 0 42.5075743198395 2961 369406.864643971 369406.864643971 344457360 344457360 249276.144205375 249276.144205375 232440192 232440192 1111.70585825035 1759583.23375135 15269.73288027 1744313.50087108 47254 74786463 649215 74137248 0 0 0 0 935.130082130432 1718200930.79257 638283
217088 212 816.777662809753 795.678907951528 940.042062044144 934.403614044189 897.412070035934 0 42.6831858158112 2968 369510.214655132 369510.214655132 345271680 345271680 249345.884902562 249345.884902562 232989696 232989696 1112.64388674682 1764318.60427082 15260.4297902454 1749058.17448058 47514 75465817 650761 74815056 0 0 0 0 937.06582903862 1718200932.73554 639791
217600 212.5 816.986894970717 795.748110343546 942.005976915359 936.367528915405 899.311097145081 0 42.7055718898773 2975 369604.871284752 369604.871284752 346086000 346086000 249409.75929666 249409.75929666 233539200 233539200 1113.38877766535 1767591.60363147 15272.4402436171 1752319.16338785 47540 75467327 652271 74815056 0 0 0 0 939.022225379944 1718200934.69946 641299
218112 213 817.065142353282 795.822617559636 944.119311094284 938.48086309433 901.342871189117 0 42.8056793212891 2982 369640.270400625 369640.270400625 346900320 346900320 249433.64665761 249433.64665761 234088704 234088704 1113.55690435208 1764580.880675 15279.6259213955 1749301.2547536 47674 75490471 653815 74836656 0 0 0 0 941.12814617157 1718200936.81279 642807
218624 213.5 817.315574966395 795.890472028771 946.03408408165 940.395636081696 903.216228246689 0 42.8249700069427 2989 369753.566114797 369753.566114797 347714640 347714640 249510.098725741 249510.098725741 234638208 234638208 1113.92780114543 1763090.71362608 15299.8786890469 1747790.83493704 47700 75491981 655325 74836656 0 0 0 0 943.036403894424 1718200938.72757 644315
219136 214 817.195540525535 795.972808166921 948.374870061874 942.73642206192 905.410305261612 0 43.0533361434937 2996 369699.262533752 369699.262533752 348528960 348528960 249473.454611635 249473.454611635 235187712 235187712 1114.36017617261 1767000.44217686 15283.781019376 1751716.66115748 47960 76171334 656870 75514464 0 0 0 0 945.369443893433 1718200941.06835 645823
219648 214.5 817.27888082101 796.046837482406 950.481167078018 944.842719078064 907.398818731308 0 43.0879514217377 3003 369736.965683425 369736.965683425 349343280 349343280 249498.896737038 249498.896737038 235737216 235737216 1113.7275900993 1768070.54218567 15276.9527487992 1752793.58943687 47986 76172848 658384 75514464 0 0 0 0 947.470050573349 1718200943.17465 647331
220160 215 817.385037989726 796.120309504048 952.560600996017 946.922152996063 909.404122591019 0 43.1850905418396 3010 369784.991186552 369784.991186552 350157600 350157600 249531.304397503 249531.304397503 236286720 236286720 1114.08534192241 1765389.96729574 15286.8358212375 1750103.1314745 48120 76195999 659935 75536064 0 0 0 0 949.541200876236 1718200945.25408 648839
220672 215.5 817.290430190044 796.201585252796 954.872614145279 949.234166145325 911.675283193588 0 43.2024009227753 3017 369742.190617976 369742.190617976 350971920 350971920 249502.422528417 249502.422528417 236836224 236836224 1114.4670038489 1763935.3478856 15307.3114804127 1748628.03640519 48146 76197515 661451 75536064 0 0 0 0 951.846447229385 1718200947.5661 650347
221184 216 817.422391194009 796.273699543831 956.921417951584 951.28296995163 913.593070983887 0 43.4102864265442 3024 369801.88977617 369801.88977617 351786240 351786240 249542.707583707 249542.707583707 237385728 237385728 1115.29756803386 1768448.35684883 15296.9602208488 1753151.39662798 48406 76876872 663000 76213872 0 0 0 0 953.888131856918 1718200949.6149 651855
221696 216.5 817.548184830928 796.345966283742 958.97675204277 953.338304042816 915.555154561996 0 43.4283905029297 3031 369858.798817512 369858.798817512 352600560 352600560 249581.109865186 249581.109865186 237935232 237935232 1115.29752035131 1770505.26604969 15298.7231824931 1755206.54286719 48432 76878384 664512 76213872 0 0 0 0 955.934162378311 1718200951.67023 653363
222208 217 817.691904419642 796.417882005702 961.01050901413 955.372061014175 917.489866256714 0 43.5529093742371 3038 369923.817559446 369923.817559446 353414880 353414880 249624.984581228 249624.984581228 238484736 238484736 1115.01110566046 1766829.39699684 15299.7510563315 1751529.64594051 48566 76901535 666063 76235472 0 0 0 0 957.962752103806 1718200953.70399 654871
222720 217.5 817.863054954789 796.488863322079 963.011440038681 957.372992038727 919.444354534149 0 43.5775263309479 3045 370001.246061547 370001.246061547 354229200 354229200 249677.233416598 249677.233416598 239034240 239034240 1115.24559050308 1765158.86039704 15317.8711008929 1749840.98929615 48592 76903044 667572 76235472 0 0 0 0 959.954797267914 1718200955.70492 656379
223232 218 818.055565351098 796.559476539087 964.986484050751 959.348036050797 921.285752058029 0 43.7535560131073 3052 370088.337764837 370088.337764837 355043520 355043520 249736.002990383 249736.002990383 239583744 239583744 1115.99961319007 1769523.49477531 15306.6543624809 1754216.84041283 48852 77582401 669121 76913280 0 0 0 0 961.922843933105 1718200957.67997 657887
223744 218.5 818.211442829386 796.631635012948 967.003638982773 961.365190982819 923.238325595856 0 43.7712514400482 3059 370158.856736014 370158.856736014 355857840 355857840 249783.589266955 249783.589266955 240133248 240133248 1116.72912216847 1772721.18022105 15318.4782220801 1757402.70199897 48878 77583914 670634 76913280 0 0 0 0 963.93346619606 1718200959.69712 659395
224256 219 818.147124202961 796.713236728626 969.279309988022 963.640861988068 925.43709397316 0 43.8685965538025 3066 370129.75898942 370129.75898942 356672160 356672160 249763.95407668 249763.95407668 240682752 240682752 1117.00558163846 1769962.5852328 15327.1905729447 1754635.39465985 49012 77607067 672187 76934880 0 0 0 0 966.20126414299 1718200961.97279 660903
224768 219.5 818.442918291074 796.779667763355 971.130337953568 965.491889953613 927.249071598053 0 43.8867325782776 3073 370263.576234882 370263.576234882 357486480 357486480 249854.254095899 249854.254095899 241232256 241232256 1117.42445176352 1768598.95909196 15347.8250728597 1753251.1340191 49038 77608578 673698 76934880 0 0 0 0 968.045264720917 1718200963.82382 662411
