# Scalar ASCII output created by CarpetIOScalar
# created on DESKTOP-32SDILR. by acastoldi on Jun 12 2024 at 15:39:34+0200
# parameter filename: "TOV_lev2_r12.par"
# Build ID: build-sim-DESKTOP-32SDILR.-acastoldi-2024.05.17-07.33.06-127188
# Simulation ID: run-TOV_lev2_r12-DESKTOP-32SDILR.-acastoldi-2024.06.12-13.39.27-554
# Run ID: run-TOV_lev2_r12-DESKTOP-32SDILR.-acastoldi-2024.06.12-13.39.27-554
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
189952 185.5 3507.0110456273 3507.45918202473 196.146717071533 190.418561935425 173.416603326797 0 22.7324197292328 1113 466292.188626605 466292.188626605 88790688 88790688 228937.68105855 228937.68105855 43593984 43593984 1357.23033973575 1820741.3066547 24937.8866452562 1795803.42000944 30854 41385871 567055 40818816 0 0 0 0 194.402671813965 1718199764.55825 237335
190464 186 3506.92542617632 3507.45826591779 196.664636135101 190.936480998993 173.87598156929 0 22.8401856422424 1116 466280.804664403 466280.804664403 89030016 89030016 228932.09182079 228932.09182079 43711488 43711488 1358.30748193616 1821136.64850853 24941.7971718581 1796194.85133667 31036 41812501 568597 41243904 0 0 0 0 194.913927078247 1718199765.07617 237974
190976 186.5 3505.91719962754 3507.45444102638 197.232963085175 191.504807949066 174.386513233185 0 22.8540668487549 1119 466146.750862478 466146.750862478 89269344 89269344 228866.274791686 228866.274791686 43828992 43828992 1359.42346409217 1830209.65055358 24944.3131730319 1805265.33738055 31062 41814009 570105 41243904 0 0 0 0 195.479597091675 1718199765.6445 238613
191488 187 3504.66142130398 3507.44715209003 197.815184116364 192.087028980255 174.928431510925 0 22.9119155406952 1122 465979.782576577 465979.782576577 89508672 89508672 228784.297582724 228784.297582724 43946496 43946496 1359.73855865447 1827281.12288254 24968.2866700895 1802312.83621245 31160 41829378 571650 41257728 0 0 0 0 196.056912899017 1718199766.22672 239252
192000 187.5 3506.20893332542 3507.44247468198 198.243778944016 192.515623807907 175.325560808182 0 22.9205133914948 1125 466185.539774948 466185.539774948 89748000 89748000 228885.319167483 228885.319167483 44064000 44064000 1360.57697920439 1825214.84663748 24999.5002492875 1800215.34638819 31186 41830887 573159 41257728 0 0 0 0 196.480708360672 1718199766.65531 239891
192512 188 3507.22127682825 3507.44142349721 198.70143699646 192.973281860352 175.723395586014 0 23.0335454940796 1128 466320.140967084 466320.140967084 89987328 89987328 228951.404951348 228951.404951348 44181504 44181504 1361.56078062323 1825493.57670365 25001.7392578476 1800491.8374458 31368 42257516 574700 41682816 0 0 0 0 196.933869361877 1718199767.11297 240530
193024 188.5 3508.39360989114 3507.4416726614 199.150010108948 193.421854972839 176.109210252762 0 23.0430738925934 1131 466476.014371126 466476.014371126 90226656 90226656 229027.934853693 229027.934853693 44299008 44299008 1362.36589857676 1834086.06748756 24998.8717229953 1809087.19576457 31394 42259027 576211 41682816 0 0 0 0 197.378288269043 1718199767.56155 241169
193536 189 3509.74260638322 3507.44598220124 199.588525056839 193.860369920731 176.512760162354 0 23.1015894412994 1134 466655.376944713 466655.376944713 90465984 90465984 229115.997344697 229115.997344697 44416512 44416512 1362.98840553347 1831598.96078246 25028.292784263 1806570.6679982 31492 42274393 577753 41696640 0 0 0 0 197.805506229401 1718199768.00006 241808
194048 189.5 3509.75073379178 3507.44995601435 200.100933074951 194.372777938843 176.993093252182 0 23.1125938892365 1137 466656.457564955 466656.457564955 90705312 90705312 229116.527901927 229116.527901927 44534016 44534016 1363.77957618297 1829495.41472691 25058.4651980078 1804436.9495289 31518 42275903 579263 41696640 0 0 0 0 198.320135116577 1718199768.51247 242447
194560 190 3509.51005519614 3507.45618332467 200.627155065536 194.898999929428 177.457461118698 0 23.2281794548035 1140 466624.456938879 466624.456938879 90944640 90944640 229100.816403204 229100.816403204 44651520 44651520 1364.62743411915 1829600.77492886 25058.6823171752 1804542.09261168 31700 42702537 580809 42121728 0 0 0 0 198.841310024261 1718199769.03869 243086
195072 190.5 3508.51256147554 3507.45870581143 201.195604085922 195.467448949814 177.95849776268 0 23.2396605014801 1143 466491.830173787 466491.830173787 91183968 91183968 229035.700013123 229035.700013123 44769024 44769024 1365.14416032392 1837743.15123251 25050.6664600389 1812692.48477247 31726 42704049 582321 42121728 0 0 0 0 199.40487909317 1718199769.60714 243725
195584 191 3507.78013262714 3507.45962303056 201.749562978745 196.021407842636 178.475968837738 0 23.2990629673004 1146 466394.446434104 466394.446434104 91423296 91423296 228987.887057899 228987.887057899 44886528 44886528 1365.6678812663 1835151.53444852 25078.2065057855 1810073.32794273 31824 42719421 583869 42135552 0 0 0 0 199.953686952591 1718199770.1611 244364
196096 191.5 3507.63422895545 3507.45917682366 202.270883083344 196.542727947235 178.964910268784 0 23.3115627765656 1149 466375.047081916 466375.047081916 91662624 91662624 228978.362466212 228978.362466212 45004032 45004032 1366.43083957023 1833036.89315689 25107.5552458568 1807929.33791104 31850 42720923 585371 42135552 0 0 0 0 200.469442605972 1718199770.68242 245003
196608 192 3507.35296104754 3507.45856943178 202.799852132797 197.071696996689 179.432403802872 0 23.4157691001892 1152 466337.649700881 466337.649700881 91901952 91901952 228960.001297183 228960.001297183 45121536 45121536 1367.28664374891 1833161.60135215 25107.9617986629 1808053.63955349 32032 43147557 586917 42560640 0 0 0 0 200.985241651535 1718199771.21139 245642
197120 192.5 3507.08651144168 3507.4552857444 203.328071117401 197.599915981293 179.906059026718 0 23.4255802631378 1155 466302.222561285 466302.222561285 92141280 92141280 228942.607466913 228942.607466913 45239040 45239040 1368.54168958229 1842235.06643838 25113.6408658069 1817121.42557258 32058 43149068 588428 42560640 0 0 0 0 201.516460895538 1718199771.73961 246281
197632 193 3508.36666164526 3507.45648008077 203.769029140472 198.040874004364 180.311531305313 0 23.4834318161011 1158 466472.431332354 466472.431332354 92380608 92380608 229026.175672203 229026.175672203 45356544 45356544 1369.1144821023 1839735.39306124 25141.8546063353 1814593.53845491 32156 43164436 589972 42574464 0 0 0 0 201.95280623436 1718199772.18057 246920
198144 193.5 3508.474581107 3507.45784803324 204.275980949402 198.547825813293 180.786207914352 0 23.4932818412781 1161 466486.780303986 466486.780303986 92619936 92619936 229033.220654665 229033.220654665 45474048 45474048 1369.87275066416 1837639.1689946 25171.0818626373 1812468.08713196 32182 43165944 591480 42574464 0 0 0 0 202.454796791077 1718199772.68752 247559
198656 194 3507.74666310714 3507.45842252811 204.830332994461 199.102177858353 181.28222489357 0 23.5989367961884 1164 466389.996326725 466389.996326725 92859264 92859264 228985.702167634 228985.702167634 45591552 45591552 1370.89569411219 1837995.97889404 25174.6763459765 1812821.30254806 32364 43592577 593025 42999552 0 0 0 0 203.00471663475 1718199773.24187 248198
199168 194.5 3507.71675308521 3507.45877325849 205.345185041428 199.617029905319 181.739188671112 0 23.6082453727722 1167 466386.01949021 466386.01949021 93098592 93098592 228983.749641403 228983.749641403 45709056 45709056 1371.93954840751 1846728.61573507 25176.5267890726 1821552.088946 32390 43594085 594533 42999552 0 0 0 0 203.515353441238 1718199773.75672 248837
199680 195 3508.53411789222 3507.46095109214 205.811716079712 200.083560943604 182.165332555771 0 23.6755995750427 1170 466494.696314949 466494.696314949 93337920 93337920 229037.107216004 229037.107216004 45826560 45826560 1372.21829152638 1843859.25043701 25199.0753426082 1818660.1750944 32488 43609451 596075 43013376 0 0 0 0 203.976688623428 1718199774.22325 249476
200192 195.5 3508.62228681828 3507.46264674449 206.319710016251 200.591554880142 182.636541843414 0 23.6856272220612 1173 466506.419255359 466506.419255359 93577248 93577248 229042.862883498 229042.862883498 45944064 45944064 1372.70485784447 1841423.6508281 25223.3989827915 1816200.2518453 32514 43610962 597586 43013376 0 0 0 0 204.480341911316 1718199774.73125 250115
200704 196 3508.19004099227 3507.46528341334 206.857510089874 201.129354953766 183.112181663513 0 23.798713684082 1176 466448.947850332 466448.947850332 93816576 93816576 229014.645875975 229014.645875975 46061568 46061568 1373.49121538337 1841471.56084212 25222.771790981 1816248.78905114 32696 44037595 599131 43438464 0 0 0 0 205.012470245361 1718199775.26905 250754
